"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"9.77_200.1777n","-1.2803220"," 0.2279261"," 0.9318954"," 0.6508105","-1.5472628","-0.7845606"," 0.4028047"," 0.6913360"," 0.2225779","-0.5754726","-0.9663899","-0.7388544"," 0.2900745","-0.1020595"," 2.3108119","-0.6072851"," 0.8414431"," 0.4638650","-1.5734491"," 1.1421107"
"7.81_200.0750n"," 1.26004850"," 1.00511649"," 0.24202751","-0.07932469"," 0.19578875","-0.06685988"," 0.10754558"," 1.12764845","-0.85085153","-1.61998801","-2.50471241"," 0.90869221","-0.48927706","-0.08202653"," 0.37016055"," 0.12182691"," 0.60084638"," 0.28347352"," 1.07353208","-1.60366683"
"5.32_198.1113m/z"," 2.35907315"," 0.31140727","-0.73202160","-0.62308082"," 0.08721417"," 1.29147905"," 1.11733960","-0.96271885","-0.13543701"," 0.67506089","-0.98455402","-2.06754050","-0.58804502","-0.16283818"," 0.20601577"," 0.95738025"," 0.71949739","-0.06605575","-0.76578937","-0.63638642"
"4.90_198.1113m/z","-0.28619851","-0.21327441","-0.71591334"," 0.11393848"," 1.10678805"," 1.32543429","-0.44744383","-1.35118311","-0.01566586"," 0.61162606","-1.31800068","-0.95194253","-0.03641378"," 0.58731564"," 1.14161427"," 2.42379658","-0.71465806","-1.47586629","-0.09835774"," 0.31440479"
"7.53_197.0969m/z"," 2.40492973","-0.30011852"," 0.36035914","-0.56979642"," 0.84312736","-0.71875465"," 2.07651784"," 0.38527319","-0.77311147"," 0.82893010","-0.39934433","-1.68809634","-0.01134501","-1.01103466"," 0.11047507","-0.82560959"," 0.20471296","-0.71835378","-0.54438683"," 0.34562622"
"8.66_195.0514m/z"," 1.42043056","-0.66984734"," 0.92664407"," 0.04955062"," 0.88640963"," 1.14039753"," 0.97784345"," 0.58316240"," 0.50864329"," 0.43986386","-0.33739412","-2.10853085","-0.67028657","-0.64172047"," 0.30681794"," 0.92561539","-0.10172841","-1.09657789","-0.55225187","-1.98704121"
"9.51_194.1680n","-0.51301487","-1.01836834"," 0.34070215","-0.31196921"," 0.28431800"," 0.02696604"," 0.58914523","-1.00091407","-0.26722543"," 1.89514510","-1.61161100","-1.80652474"," 0.97373546","-0.24448295","-0.41578053"," 0.51018481","-0.40292747"," 0.07153967"," 0.85248338"," 2.04859876"
"10.44_194.1680n"," 0.14444858"," 1.36932037"," 1.14120064","-0.43427319","-0.68681082","-1.45111685","-0.07132432","-0.41107411"," 0.07626978","-1.01869130","-0.77515858"," 0.16739209"," 2.24936593"," 1.15208786","-0.24960489"," 0.23731077","-0.65359782"," 0.95890140"," 0.08032025","-1.82496577"
"9.98_194.1679n"," 1.39225405"," 0.02790326"," 0.51296824"," 1.27485718"," 0.18919225"," 0.80594099"," 0.78077541"," 0.28100230"," 0.95086880"," 1.28578804","-0.23905120","-1.75276968","-0.42927274","-0.19793629"," 0.61761985","-0.23113377","-1.02526587","-1.41610625","-1.86057209","-0.96706248"
"9.18_194.1676n","-1.31469756","-1.50769149","-0.91678740","-0.37440243"," 0.02798507","-1.14109379","-0.21926529","-0.37969964","-0.44762318"," 1.16697134","-1.35030054","-0.72777984"," 1.02376771"," 0.55398087"," 0.47310744"," 1.09281564"," 0.50742395"," 0.39344872"," 1.07352436"," 2.06631608"
"9.98_193.1958m/z"," 1.09780962"," 0.05205566"," 0.64751527"," 1.38062266"," 0.64894190"," 1.42871858"," 0.06198794"," 0.45739726"," 0.18082238"," 0.73370538"," 1.12694987","-0.84896326","-0.61995762","-0.24195775","-0.28207008"," 0.21367909","-1.98988201","-1.27477478","-1.72767013","-1.04493000"
"10.44_193.1957m/z"," 1.14656215"," 0.62537086","-0.46310310"," 0.19137719"," 0.57970968","-0.59122355"," 0.99142678","-0.98904081"," 0.39005287","-1.41955143"," 0.68184306","-1.43417114"," 1.94778639"," 1.26507146","-0.14093192"," 0.50731769","-0.03132011","-1.00235183","-1.62144558","-0.63337867"
"9.51_193.1938m/z","-0.3875149"," 0.7712142"," 0.7360463","-0.2450917"," 0.7625528"," 0.6203650","-0.2041900"," 0.3582882"," 0.5271148"," 1.0422148","-0.3367706","-0.1688840"," 0.1706307"," 0.7656088","-0.9777187","-0.9223262","-3.4486051"," 0.6691342"," 0.4598666","-0.1919351"
"0.59_193.1193m/z"," 0.03412328"," 0.41611921"," 1.09663377","-1.45227374"," 1.07485481"," 0.27310921","-0.58368434","-0.25893514","-1.51061109","-0.32611111"," 0.27163327"," 2.31215884"," 0.14585530","-1.02495177"," 1.47150304"," 0.54297073","-0.53171905"," 0.14410742","-1.18648559","-0.90829704"
"11.08_193.1039m/z"," 0.68674993"," 1.08317271"," 0.32833837"," 0.96757368"," 0.18974614"," 0.92287395"," 1.36220423"," 1.21620016"," 1.13898854"," 0.15945366"," 0.08665408","-1.47857546"," 0.25155570","-1.15665366","-0.82353437","-1.77133333","-0.21208677","-1.00432449","-0.52281804","-1.42418502"
"9.18_191.1799m/z","-1.34882851"," 0.07603064"," 0.75706416","-0.99695997","-1.94134271","-0.31145510","-0.51970685","-0.54807861"," 0.97161169","-0.72690270","-0.77207027","-1.38084828"," 0.35320151"," 1.57821900"," 1.01918096"," 0.39843095"," 1.01034959"," 1.16952262"," 0.96648728"," 0.24609461"
"7.67_191.1075m/z","-2.0907572"," 0.5428688"," 0.6378391"," 0.2514138"," 0.7089428"," 0.2817414","-0.6289388","-0.5062185"," 1.1884377"," 0.3842351","-1.6662236"," 0.1263655","-0.0422828"," 1.1690781"," 0.6607569"," 0.9479265","-0.8922877","-1.8489344","-0.3394228"," 1.1154602"
"0.71_191.0389m/z","-0.29297784"," 1.74084641"," 1.48106178","-0.60405546"," 0.73822058","-0.67476792","-0.73639294","-0.86442968","-0.55239836","-0.58191616"," 2.31069804"," 1.55016553","-0.85844949","-0.16249748"," 0.01826608","-0.40216323","-0.12965396","-0.14354970","-0.94037763","-0.89562858"
"6.12_189.1429m/z","-1.50810678"," 0.11264227"," 0.31174979"," 0.30285276"," 0.98486463"," 0.36263957","-0.70927620","-0.15787591"," 0.42521019"," 1.37407925","-1.95614009"," 0.08766575","-0.06440822"," 0.35727893"," 1.58577842"," 0.92040224","-1.31722489","-1.85688764"," 0.23560471"," 0.50915122"
"5.47_189.0893m/z","-0.45167875","-0.70527660"," 0.17406212"," 0.74688986","-0.23640479","-0.82064673","-1.17332893"," 1.21422703"," 1.06235550"," 0.14795530","-2.40653906"," 0.78023656"," 0.75065980"," 0.35006657","-0.24599876","-1.79036596"," 0.49031860"," 0.93382576"," 1.22980563","-0.05016316"
"5.74_189.0389m/z","-0.17793045"," 0.55758098"," 0.61887767"," 0.08232876"," 0.84011849","-0.60770574","-0.02539617"," 0.64890304","-0.72346793","-0.94065245","-0.51964598"," 1.13828465"," 0.53769359","-2.42558408","-0.11516394"," 0.49495296"," 0.30883847","-1.53706590"," 2.18861982","-0.34358578"
"6.31_188.2018m/z"," 0.05881031"," 0.38694366","-1.15993158","-0.35100039","-0.79201922","-0.29517801"," 1.39881905","-0.28404387"," 0.52744956"," 0.39157593"," 2.31521705","-1.24717326"," 0.61683240","-2.12824443","-0.27944065","-0.29201572","-0.74190406"," 1.18270042"," 0.43808737"," 0.25451545"
"8.86_187.1217n"," 0.2454569","-0.9652479","-0.8201605"," 0.6591900","-0.5727449","-0.9902801","-0.1124486"," 0.7511088"," 1.6648357","-0.2921634","-0.7504526","-0.1482932"," 1.7847870"," 0.7947795","-0.2064597"," 0.3385414"," 0.8258153","-0.3813916"," 0.6854156","-2.5102878"
"5.74_185.1165m/z"," 2.2476149"," 0.1041861","-0.7229548","-0.7513859","-0.3521721"," 0.1708898"," 1.9151363","-0.1590167","-0.7840467","-0.7601492"," 1.2766211","-0.5150947","-0.7559383","-0.7263621","-0.3951099"," 1.4797189"," 0.9130893","-0.6281116","-0.6534498","-0.9034646"
"8.50_184.0745m/z","-1.25448618"," 0.22655713","-1.21526855","-1.63511851","-0.07971285","-0.28337203","-0.33965054","-1.49011921","-1.47121654","-0.17770044"," 1.20331118"," 1.05354429"," 0.16057884"," 0.16826009"," 0.12895700"," 0.41427097"," 0.59871088"," 1.53220057"," 1.03889364"," 1.42136024"
"10.92_184.0741m/z","-0.6003896","-1.2715982","-0.8173271","-1.2198604","-0.7353904","-1.0393379","-0.9004089","-1.0019379","-0.9088428","-1.0034609"," 0.4242527"," 1.2816053"," 0.7373581"," 1.0885039"," 0.7395549"," 1.0122542"," 1.0831199"," 0.9215721"," 1.1760551"," 1.0342778"
"4.87_183.1268n"," 0.33796339","-0.06979818"," 1.64966643"," 0.44302137"," 0.55557500","-0.27277179"," 1.38203546"," 0.51134700"," 1.14105626","-0.33917835","-2.40604457","-1.47513489","-0.47144227","-1.46028527"," 0.39700553"," 0.05755308","-0.20096375","-0.63078687"," 1.02157787","-0.17039545"
"4.74_183.1266n","-0.12847788","-1.10716292"," 0.96241990"," 1.22222740"," 0.52010233","-0.16724569"," 0.79930203","-1.70892013","-0.33208836"," 0.73496876","-1.69844260","-1.48372733"," 0.60679623"," 0.50425409"," 0.80680335"," 0.23140652","-1.00912852"," 0.07910727"," 1.74789784","-0.58009227"
"8.52_183.1019m/z","-0.2743873"," 1.8863729"," 1.5571186"," 0.6223545","-0.3728956","-0.7080780","-0.7531676","-1.1006789","-0.5294245","-1.4528668"," 1.3146777"," 1.9141008","-0.9583792"," 0.4495881","-0.4162287","-0.3630782","-0.6589653"," 0.2616102","-0.6189098"," 0.2012371"
"7.10_183.0816m/z"," 2.13891418","-0.06779382","-0.69496440","-0.77915350","-0.41701173"," 0.20902169"," 2.03026848","-0.35393496","-0.75783376","-0.55303877"," 1.22617672","-0.64155561","-0.69207331","-0.72910874","-0.59205793"," 1.55817025"," 1.02954254","-0.63769417","-0.61858845","-0.65728471"
"7.41_181.0873m/z","-0.05734158"," 1.14548905"," 0.46264035","-1.50720189"," 0.40413570"," 1.70641231"," 0.08011506","-0.86808757","-2.55596887","-0.54685419"," 0.57785914"," 0.54271252"," 0.84201906"," 0.74528309","-0.51354516"," 0.40456826"," 0.57890831"," 0.31282817","-0.53045028","-1.22352146"
"8.97_181.0869m/z","-0.59923459","-0.78647469","-0.87292541"," 0.74951531","-0.12825912","-0.06952993","-0.83558667"," 0.45547598"," 1.52023920","-0.57136079","-0.67586095","-0.45702513"," 1.76058250"," 1.08838000"," 0.58886955"," 0.03101199"," 0.74762376","-0.40697171"," 0.95245823","-2.49092755"
"7.20_181.0649m/z"," 1.425309020"," 0.051459074","-0.454090852","-1.666434983"," 0.707578957","-1.393019525"," 1.618720120","-0.647665909","-0.662181580","-0.647056220"," 0.226504148","-0.377925418"," 1.069514916"," 0.308654312"," 0.820459478","-0.003055896"," 1.277701969"," 0.189250167"," 0.119811120","-1.963532898"
"10.44_180.1525n"," 0.68379779"," 1.10289905"," 0.42666115","-0.97838331","-0.06643764","-1.37737170"," 0.96238280","-1.21182277"," 0.32577582","-0.40739222","-0.67225525","-0.45227913"," 2.40342253"," 0.88430935","-0.32023214","-0.21611955","-0.46139040"," 0.81661258"," 0.35699858","-1.79917553"
"9.18_180.1524n","-1.2487904","-1.5923685","-1.1790044","-0.2792021","-0.4214053","-0.8967793","-0.3527482","-0.6700139","-0.4261986"," 1.2271208","-1.2704278","-0.4479884"," 1.0214644"," 0.6964581"," 0.3226372"," 0.9903514"," 0.9073541"," 0.6015747"," 1.3927817"," 1.6251845"
"9.51_180.1524n","-0.52936105","-0.85233533"," 0.45315945","-0.38243543"," 0.24733790"," 0.01808676"," 1.00882669","-0.86068679","-0.53289851"," 1.78873336","-1.41734169","-1.95628774"," 1.11040522","-0.13413271"," 0.12661379"," 0.01487640","-0.59865648","-0.10562948"," 0.44036040"," 2.16136522"
"9.77_180.1523n"," 2.72884662"," 0.63630662"," 1.13276279"," 0.75939936","-0.62493423","-1.36831739"," 0.05866353","-0.68549553","-0.39732393"," 0.63513957"," 1.08981887"," 0.47603609","-0.49987425","-1.22088094","-0.89691227","-0.76491986"," 0.46987140","-0.19763618","-0.27674819","-1.05380210"
"9.87_180.1523n"," 1.52162419"," 0.48775067"," 0.50088147"," 1.04024050"," 0.06791631"," 0.62647031"," 0.51772456"," 0.98071260"," 0.61173504"," 1.36388518"," 0.53360262","-0.72850793","-0.83538359","-1.85452082"," 0.38322616","-0.63418660","-0.67162468","-1.01200743","-1.63942164","-1.26011692"
"8.86_180.1003m/z"," 0.75528228"," 0.39831949","-1.36847385","-0.26319073","-0.09034335"," 1.06787311","-0.66967302"," 1.29053650"," 1.16926006"," 0.08626340","-1.26133130"," 0.17368866"," 0.64276628","-0.45491569"," 0.45981065"," 0.14104643"," 0.65852484","-0.29468384"," 0.47079409","-2.91155401"
"9.84_179.1802m/z","-0.6054407"," 0.7168457"," 0.1295570"," 1.6776922"," 0.5829755"," 1.2232664"," 0.4967561"," 1.0180455"," 1.2776565"," 0.5307287","-0.1292366","-2.1673490","-0.8293274","-1.6566972"," 0.3134423","-0.2165357","-0.7939556","-0.3604000","-1.0903516","-0.1176722"
"10.60_179.0550m/z"," 0.58094786"," 0.79639863"," 0.63668537"," 1.00092478","-2.99154791"," 0.34948717","-1.27028691"," 0.10272164","-0.05311553"," 0.10015634","-0.14133179"," 0.42614923"," 0.69866498","-0.48930693"," 0.27069574"," 1.80073601","-0.11421801"," 0.10601295","-0.95739323","-0.85238040"
"10.14_178.1358n","-0.13352520","-0.38525838"," 1.00388597","-1.04739630"," 1.01904124","-0.36377575","-0.44706101","-0.11250862","-0.88560496","-0.65177422"," 1.20039374","-0.29479540"," 2.13235185"," 0.55049634"," 1.50723733"," 0.45294603","-1.84861231","-1.26279783"," 0.07993873","-0.51318125"
"6.15_178.1001m/z","-0.7912963","-1.2717465","-1.5690741"," 0.8728856","-1.3933276","-0.7147348","-0.7985001"," 0.1710031"," 0.9663036","-0.5379693"," 1.2347409"," 0.7725889"," 1.0666797","-0.1556271","-0.9324458"," 0.8083653"," 0.8332103"," 1.4347904"," 0.9051544","-0.9010006"
"9.80_177.1232m/z"," 0.36075017","-0.07065415","-0.02044528","-0.24813536","-0.36561357","-0.04100375"," 0.11622228"," 0.22971783","-0.10959252","-0.04861003"," 3.81915518"," 0.07786976","-0.92749826","-0.69777179"," 0.42044678","-1.12315144","-0.55648806","-0.28782636","-0.84587803"," 0.31850660"
"4.23_176.0693n","-0.42873315"," 0.19861700"," 0.58834530"," 0.37714080","-0.17055094","-1.87217702","-0.34019621"," 0.23304578"," 0.97315937"," 0.72486783","-0.42904913"," 0.52731504"," 0.42680357"," 0.03370108","-0.40472438","-3.13370039"," 0.17034349"," 1.07869606"," 1.07192732"," 0.37516857"
"9.77_175.1491m/z"," 2.3971553","-0.2592205","-0.1309761"," 0.5107698","-1.5907466","-0.3571495","-0.4982315","-0.1438169"," 0.7684890"," 1.3349203"," 0.4320576"," 0.4028121"," 0.0234698","-1.3491265"," 1.0710242"," 0.3684367","-0.3040888","-0.2759962","-1.9443004","-0.4554817"
"0.60_174.9554m/z"," 0.91377048"," 0.55499690"," 0.14794681","-2.13981822"," 0.40430688"," 0.72998153","-0.48832934","-0.05617934","-0.59972080"," 2.15780819","-1.30473612","-0.10411538","-0.86645998","-0.88966212"," 1.26702192"," 0.66512758","-0.62340458"," 0.89343532","-0.87568782"," 0.21371811"
"0.77_173.0796m/z"," 2.05977548"," 0.10349447","-0.80500763"," 0.42678308","-1.37630039","-0.63751717"," 0.41863428"," 1.36412412","-0.15395619","-1.80422481"," 0.08161733"," 1.63795489","-0.90294363","-0.19759064"," 0.13549734"," 0.45728301"," 0.07930066","-0.69003867"," 0.90842983","-1.10531537"
"4.87_171.1003m/z"," 1.68767200"," 0.74510541","-0.43746015","-1.05228207","-0.53763202"," 0.61486587"," 1.49914994"," 0.48474196","-0.59750159","-1.56043526"," 1.18073022"," 0.00525532","-0.92981952","-0.80959505","-0.05490690"," 0.95377394"," 1.09481645"," 0.24651556","-1.09024384","-1.44275025"
"9.18_170.0116m/z","-0.08423037","-1.20099653"," 0.31950077"," 0.02426792"," 0.29819182","-3.92345738"," 0.03283862"," 0.17087004"," 0.40168139"," 0.40391048"," 0.12049831"," 0.11523799"," 0.35271864"," 0.54182835"," 0.43535156"," 0.15418761"," 0.62159990"," 0.42640834"," 0.58401654"," 0.20557598"
"5.59_169.0515m/z","-1.8305204","-0.3822343"," 0.1665679"," 0.2167401","-0.2023011","-0.6861912","-1.3968944"," 0.3254710"," 1.1672912"," 0.7688215","-1.3965699"," 0.1924151","-0.1209765"," 0.4511622","-0.3774919","-0.5214449","-0.8513437"," 0.8079450"," 1.5387261"," 2.1308281"
"4.73_169.0480m/z","-0.6140733447","-0.3812475723"," 0.7025749044"," 0.2288480538","-0.8926815529","-1.9699774831","-0.0705645986"," 0.3867041847"," 0.8426517720"," 1.6695864576","-0.7769071431"," 0.0391269242","-0.3941318115"," 0.6299233997","-1.1714554729","-1.7101353629"," 1.0581819421"," 1.0009535356"," 1.4233768850","-0.0007537169"
"9.17_168.6146m/z"," 0.1406202","-0.9770408","-1.3536448","-0.5895428","-2.0384715","-1.9282330","-0.3446644"," 0.2320998"," 0.3351039"," 0.2764580"," 0.3559444"," 1.1348978"," 1.5895448"," 1.1069320"," 0.9386033"," 0.6284071"," 0.2044413"," 0.1117835"," 0.8294745","-0.6527132"
"9.90_168.6143m/z","-1.1708453"," 0.3323690","-1.8875404"," 0.1355742"," 0.6055471","-1.2155147","-0.6055983","-1.1408159","-0.6347159","-1.4380302","-0.7164159"," 0.8062039"," 0.6365726"," 1.0659421"," 0.3000029"," 0.9096603"," 1.3626413"," 0.9905097"," 1.0657147"," 0.5987390"
"10.44_166.1368n"," 0.6526523"," 1.5119947"," 1.0276245","-0.3513362","-0.6432846","-1.0065587","-0.4288158","-0.2196158","-0.6554611","-1.0741579","-0.2231958"," 0.4623560"," 2.1761911"," 1.0013353"," 0.2637746","-0.3402087","-0.1778338"," 0.8579917","-0.7471938","-2.0862579"
"9.51_166.1367n","-0.23222073","-0.91363080"," 0.53910524","-0.30763275"," 0.04182283","-0.16467504"," 0.62042478","-0.78194207","-0.73157218"," 1.96469711","-0.72191965","-2.19184149"," 1.25140638","-0.66973887"," 0.44169593"," 0.55127767","-0.53783783","-0.23531346"," 0.04817837"," 2.02971657"
"9.98_166.1366n"," 1.1442097","-0.1803276"," 0.4467726"," 1.3897784"," 0.5032961"," 1.0852449"," 0.7221913"," 0.7683558"," 0.6608017"," 1.3162135"," 0.1452699","-1.4867295","-0.4188509","-0.5086406"," 0.4211722","-0.8091366","-0.6957082","-1.3176406","-1.4905551","-1.6957170"
"9.18_166.1366n","-1.5360229","-1.5103871","-1.4625923","-0.7948978","-0.4433508","-0.8116926","-0.2996949","-0.3474296","-0.2725575"," 0.9633155","-0.9101822","-0.3362305"," 1.1564733"," 0.5034038"," 0.7108092"," 0.9263041"," 0.8309426"," 0.6338607"," 1.3725239"," 1.6274053"
"10.14_166.1364n"," 0.18293544"," 0.33366969","-0.06716086"," 0.41122543","-2.08237608","-0.53236704"," 0.30137010"," 0.80219864"," 1.00176639","-1.09435911","-1.45565497"," 0.41307158"," 1.51334281"," 1.66009028"," 0.63173242"," 0.33462020","-0.55894098"," 0.46158397","-0.80610047","-1.45064746"
"7.39_166.0871m/z","-0.5709269","-1.0005671","-0.2574263","-0.3833128","-0.5705956","-0.1074834"," 0.3958586"," 0.6920531"," 0.7092880"," 1.6211029","-1.1869758","-2.2019255"," 0.1051637","-1.0127715","-0.2309330"," 0.3128365"," 0.8504430","-0.2031413"," 1.0061924"," 2.0331210"
"7.41_166.0641n"," 3.38942316","-0.08973700","-1.05428834","-1.29510476"," 0.66298277"," 0.38857042"," 1.03650979","-0.26459739","-0.13563887","-0.40764871","-0.15831786","-0.75733528","-0.54036725","-1.06723776","-0.44341032"," 0.33068156"," 0.65664056","-0.15429321","-0.03802405","-0.05880745"
"10.44_165.1646m/z"," 0.96753257"," 1.18289553","-0.48823400","-0.14979545","-0.20048298","-2.25856178"," 1.07380162"," 0.19451220"," 0.47987086","-0.46564282","-1.39037574","-1.55404054"," 1.51877413","-0.73542887"," 0.35419841","-0.24514766"," 0.72854477","-0.08709358","-0.21348077"," 1.28815411"
"9.84_165.1646m/z"," 1.15382282","-0.21612559"," 0.03094296"," 0.96832601","-0.81037222"," 1.22494847","-0.02401794"," 0.57736217"," 1.59328065"," 0.89650919"," 0.61604401","-0.54585605","-1.61799290","-1.10009669"," 1.31296979","-0.28675573","-0.66990310","-0.49795889","-1.77595249","-0.82917447"
"9.51_165.1646m/z"," 0.83417406","-0.33338938"," 0.34369080"," 0.02855007","-0.03099300","-0.34395663"," 1.36514149","-0.93523466","-1.00515051"," 1.49544129","-1.28746050","-0.49061063"," 0.56113023","-1.21608408","-0.12047531","-1.02972027","-1.23323336"," 0.33809376"," 0.86453731"," 2.19554932"
"5.45_165.1160n","-0.01241150","-1.52831819","-1.11452001"," 0.92956507"," 0.62216449"," 0.22846299"," 1.37307763"," 0.30215237","-0.19324193"," 0.42983866","-2.01802395","-0.41976405"," 0.68135682"," 0.01727189","-1.75533503","-0.36943543"," 1.01746395","-0.31231528"," 1.61088110"," 0.51113039"
"11.25_165.0707m/z"," 0.6334925"," 2.0813851","-0.3615858"," 0.7325273","-0.5002214"," 0.6473372"," 0.4434053"," 1.3511392"," 0.6295549"," 0.5340563"," 0.9010018","-1.2016211"," 0.5787306","-0.6135823","-0.4541653","-0.2806777","-1.1016796","-0.9138659","-1.7805859","-1.3246449"
"8.67_165.0705m/z"," 1.35204686","-1.76988065","-1.16373609","-1.14228682"," 0.38150254"," 0.60994212"," 0.54174524"," 0.54998186"," 0.60440783"," 0.59486013","-0.76255183","-2.54927573"," 0.77530650","-0.61374757"," 0.67546344"," 0.75577194"," 0.27754440"," 0.01186961"," 0.48861117"," 0.38242506"
"11.08_165.0702m/z"," 0.7351909"," 1.3528934"," 0.7674686"," 0.9970771"," 1.0357290"," 0.5547604"," 0.9110907"," 0.8855571"," 1.1430136"," 0.1228672"," 0.1320848","-1.4184529","-0.1842757","-0.4894583","-0.1786877","-1.2156616","-1.3901353","-0.9731432","-1.6688809","-1.1190372"
"12.47_165.0698m/z"," 0.235590553"," 2.057353057","-0.426143059"," 1.008687489","-0.887024172","-0.547980147"," 1.813382546","-0.708442007"," 1.156257231","-0.008726813"," 0.226202063","-1.908066681","-0.233866382","-0.371652384"," 0.054134563","-0.615149304","-0.564897869"," 1.227819163","-0.940100770","-0.567377078"
