"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"8.92_540.1624n"," 0.10899285"," 0.13904324","-1.80763094"," 0.29981379"," 0.68016946"," 0.50192320"," 1.15978174"," 0.84426847"," 1.35499310"," 0.67763704","-0.35019232","-3.15968337","-0.04269443","-0.56527580","-0.06571706","-0.03272256","-0.12824446"," 0.17807842"," 0.24703014","-0.03957050"
"7.29_538.2615m/z"," 1.9086652"," 0.6717861"," 0.6184406"," 1.2085068","-0.2932519","-1.0070885","-0.7994800","-0.3455794","-1.5835766","-1.1888235"," 1.2074812"," 1.2257537"," 0.3230245"," 0.2205253","-0.1755021"," 1.1533726","-0.5932356","-0.4601914","-0.8738063","-1.2170206"
"11.60_537.5127n"," 0.21493664"," 0.21161256","-0.03440958","-0.40880418","-1.57755215","-1.20821092","-0.31065821","-1.55984075","-1.89727643","-1.10547252"," 1.38312137"," 1.47197365"," 1.16573430"," 0.65335267"," 0.65789877"," 0.28381949"," 0.49058540"," 0.53056580"," 0.50400942"," 0.53461466"
"8.92_534.2151m/z","-0.1415593","-0.3791502","-2.9941852","-0.1955942"," 0.2538642"," 0.2350706"," 0.4175734"," 0.4876453"," 1.0174501"," 0.7329557"," 0.1995492","-2.4246366"," 0.2654275","-0.2859990"," 0.4518677"," 0.2922593"," 0.1742881"," 0.7372268"," 0.3269861"," 0.8289602"
"8.79_534.2130m/z","-0.58732418","-0.35060750","-2.78789703","-0.03439662"," 0.29197344"," 0.60310395"," 0.41091011"," 0.29072708"," 0.58091858"," 0.71778117","-0.11530621","-2.47248339","-0.25431111","-0.08239537"," 0.75774149"," 0.59422198","-0.03123069"," 0.65731531"," 0.85577852"," 0.95548047"
"9.36_533.4644n","-1.1146981","-0.3254414","-1.3065269","-0.9599832","-1.2619237","-0.6177111","-0.8402630","-1.7072657","-0.1280170","-0.6233347"," 1.5767017"," 0.9873424"," 1.0373679"," 0.9304157"," 0.2835745"," 0.7436082"," 0.7774957"," 0.7777047"," 1.2093096"," 0.5616445"
"8.50_532.1983m/z","-1.18427812","-0.48623252","-1.97982174","-0.69152683","-0.34592264","-0.83093125","-0.59417226","-0.92751885","-0.53317329","-0.06307343"," 0.71257567","-1.06202048"," 0.32117972"," 1.02955093"," 1.12676367"," 0.97584965"," 1.07598736"," 0.58089649"," 1.42554521"," 1.45032271"
"8.63_532.1974m/z","-1.19776650","-0.55497635","-2.41769992","-0.07656049","-0.34108000"," 0.22010792","-0.17107757","-0.56743394","-0.03691868"," 0.31679568","-0.11979807","-1.92643947"," 0.38424467"," 0.50240252"," 1.03781288"," 0.87122604"," 0.40293203"," 1.23495256"," 0.93301386"," 1.50626283"
"9.30_530.3247m/z","-1.0960003","-0.7557957","-1.4543843","-0.8789850"," 0.4167006"," 0.6014292"," 1.1386924"," 1.0069600"," 0.5831370"," 1.4278026","-0.9013766","-2.0739133","-0.5612125","-0.7452375"," 0.5512242"," 0.4114596","-0.3157809"," 0.5021355"," 1.0022232"," 1.1409220"
"10.14_529.3475m/z"," 1.54750985","-0.14826577","-0.11254958"," 1.47799204","-0.05918894"," 1.26166220"," 0.97066623","-1.91075410"," 0.35985831"," 0.52673404"," 0.64225161","-0.24384147","-1.00993325","-0.15029745"," 0.15990053","-1.52779890"," 0.84565074","-0.45477341","-1.64847197","-0.52635073"
"9.46_529.1942m/z"," 0.05650768"," 1.13714057","-0.03036129"," 0.28082212"," 0.23515747","-0.42826966","-1.54082846","-1.63207428"," 0.37504187","-2.24132119"," 1.20729499"," 1.31392308"," 1.23999897"," 0.20474251"," 0.61665690"," 0.13950379","-0.39161686","-0.72540182","-0.72199833"," 0.90508194"
"10.43_525.9827m/z","-1.7172496"," 0.3231370","-1.6722452"," 1.0276987"," 1.0503929"," 0.5707581","-0.9472697","-0.7259072"," 0.5776706"," 0.2512976"," 1.0528286","-0.8316228"," 1.1413987"," 0.6087392","-1.8555044"," 0.8432189"," 0.8330682","-0.5944492"," 0.3210924","-0.2570528"
"8.30_523.3184n","-0.58429838"," 0.16165328"," 0.23334301"," 1.38495865","-0.07376503","-1.07063424","-1.55814158","-0.82288336","-1.95967562","-0.11626629"," 1.67986286"," 1.24199235"," 0.80270202","-0.11848490"," 0.26028390"," 0.25273132"," 1.46613064"," 0.24610657","-0.42242370","-1.00319149"
"10.93_523.3146m/z"," 1.98393315"," 0.64205780"," 1.06261010"," 0.49546801"," 0.78662124"," 1.28180372"," 0.63107110"," 0.49986476"," 0.14445262","-0.87679602","-0.03000973"," 0.63213768","-0.16886557","-1.39464981","-0.42453583","-0.41044001","-0.78608394","-0.72424708","-1.91704287","-1.42734932"
"8.69_522.2775m/z","-0.9936468","-0.2875043","-0.4966118"," 1.7433997","-0.3418132","-0.7995397","-0.1092042","-1.0236360"," 0.3858199"," 2.0997695","-0.4467083","-1.4474937","-1.7494904"," 0.1790570"," 0.6094848"," 0.4569237"," 1.2916733","-0.1156079"," 0.3296275"," 0.7155011"
"8.89_521.3492n"," 0.93475167"," 1.36772103"," 0.48429415"," 1.32100529","-0.15112471"," 0.25171056"," 1.27218996"," 0.53118128"," 0.56411362"," 0.64711745","-1.32117097","-1.25018891","-1.49008582"," 0.05533157","-0.19514518","-0.57763604","-0.62152195","-2.18669430","-0.27307698"," 0.63722828"
"9.21_521.3491n"," 0.72169242"," 0.86565378","-0.33344680"," 1.30944015"," 0.33665370"," 1.05144748"," 1.14848637"," 0.10361225"," 0.34444843"," 1.48397484","-0.85702082","-2.48301848","-1.45279437","-0.55097954"," 0.08499167","-0.30892683","-0.52012964","-1.07362130","-0.24037187"," 0.36990857"
"8.76_521.3435m/z"," 0.22943021"," 0.41512500","-0.82879953"," 0.64592127","-0.99358104","-0.59908644"," 0.58047091","-1.19530114"," 0.03053969"," 1.16193531","-0.87613066"," 0.36046956","-1.44791268"," 0.55488715"," 0.35308140"," 0.13835307"," 0.04483031","-1.79342723"," 0.78425395"," 2.43494089"
"9.21_520.3053m/z"," 0.10830978","-0.03372635","-1.69273051"," 0.42298113"," 0.68076087"," 1.39038863"," 1.17738757"," 0.60639350"," 1.03408586"," 1.59542605","-0.79351009","-2.39669549","-0.98260412","-0.82938552"," 0.17404847","-0.22933298","-0.17480436","-0.15307106"," 0.11476815","-0.01868952"
"8.90_517.2790n","-0.558309504","-0.513534149","-2.417122698","-0.206082401"," 0.339487306"," 0.457878696"," 0.459921163"," 0.238533754"," 0.609334458"," 0.787304591"," 0.009805616","-2.920264992"," 0.049074099","-0.079051393"," 0.573264227"," 0.579251258"," 0.419064884"," 0.784047542"," 0.666250931"," 0.721146613"
"9.64_515.2926m/z"," 0.58137105","-0.96934784","-0.14367615","-1.84056299"," 0.15336919","-0.38470911","-0.50338422","-0.56214695","-1.36574097","-1.26371928","-0.11749465"," 0.69577116"," 0.26097171"," 1.24117898"," 1.19706285"," 1.98222068"," 0.81948794"," 0.02994136"," 1.08258210","-0.89317486"
"9.32_510.3559m/z","-1.23011701","-0.24060355","-1.44510573"," 0.57824564","-1.20503991","-0.65793203","-0.50886399","-1.40981719","-1.47840283"," 0.54207899"," 0.56316633","-0.44928016","-0.03882036"," 0.78349569"," 0.73166569"," 0.57864565"," 1.13272701"," 0.78623904"," 1.27684528"," 1.69087343"
"7.46_510.1357m/z","-1.26794227"," 0.35794540"," 0.11106611"," 0.16035940","-1.09435575","-0.10581245","-0.87090702"," 0.02230209"," 0.30551873"," 1.26941433","-2.06590112","-0.63409917","-0.11528893"," 0.55474088"," 0.34494669","-0.78751216","-0.52869863"," 1.07790078"," 0.90943588"," 2.35688720"
"8.76_509.3073m/z"," 0.718842147","-0.175609555"," 0.004274659","-0.810719322","-0.027997059","-1.104485475"," 1.091223298"," 0.041813862"," 2.177452967"," 0.480626426","-0.471129828","-0.760567419"," 0.980338280","-0.235402246"," 1.303389954","-1.476630561"," 0.422209541"," 0.486271494","-0.688051109","-1.955850055"
"8.57_509.3018m/z"," 0.83671780","-0.02666074","-0.18351943"," 0.08722798"," 2.16822751","-0.33947474","-0.06190923"," 0.13096333"," 0.51493366","-0.65012467"," 0.44734241","-0.96735549","-0.98180254","-1.32423081"," 0.90510336"," 1.39688118","-0.69260902"," 0.75990013"," 0.21742209","-2.23703277"
"10.16_505.1735m/z"," 0.96368506","-0.13350467","-0.70604389"," 0.45647492"," 0.76947315"," 1.24415617"," 0.99022094","-1.70222809"," 0.10068965","-1.78696784"," 0.93981874"," 0.50427390","-1.57061141"," 0.41950629"," 0.27429858","-1.87671772"," 0.51045634"," 0.69403710","-0.02276182","-0.06825541"
"8.90_502.2950m/z","-0.29634953","-0.10450699","-2.07224044"," 0.04421550"," 0.57995477"," 0.74296586"," 1.29906000"," 1.05976503"," 1.17486925"," 1.14739700","-0.66368359","-2.62511812","-0.58027704","-0.44982832"," 0.27045344"," 0.27112564","-0.04454734","-0.21383480"," 0.09234280"," 0.36823689"
"10.98_501.3271m/z"," 0.3517441","-0.5754658","-1.3728665","-1.3846115","-0.5536076","-0.1898120","-0.7933841","-1.0932146","-0.7492213","-0.9861153"," 1.4495992","-1.1813930"," 0.6204151"," 1.3658010"," 0.3022326"," 1.1281587"," 0.3398422"," 1.3698840"," 1.1057467"," 0.8462681"
"10.27_500.2976n"," 0.147732101","-2.063214422","-0.164709797","-0.773644389"," 0.882410196"," 0.256411807"," 1.482291236"," 0.404291352"," 1.422628465"," 0.697710354","-1.547642387","-1.754282569"," 0.101543890","-0.299194386"," 0.900335785"," 0.831244901"," 0.008214867"," 0.306855371","-1.075114058"," 0.236131685"
"9.96_499.2993m/z"," 2.17522419","-0.35215373"," 0.89786836","-0.48258413"," 0.70710129"," 0.35838544"," 1.65844231"," 0.75481001"," 1.14081508","-0.69766652","-0.55650820","-0.78514202"," 0.23265291","-0.79832732"," 0.35247759","-0.03248087","-1.32031957","-1.10568901","-0.65200277","-1.49490305"
"8.63_499.2714n","-1.23840169","-0.36022837","-2.41484107","-0.68106178","-0.63372705","-0.48795499","-0.11247183","-0.53027231","-0.14552076"," 0.16694899"," 0.50211353","-1.31926014","-0.01414075"," 0.80410073"," 0.75304050"," 1.27666481"," 0.89097326"," 0.79244869"," 1.28925535"," 1.46233491"
"10.35_497.3940m/z","-0.3652108","-0.4920090"," 1.5574871"," 0.2274901","-0.3873304","-0.5886186","-2.3159246"," 2.0406688"," 0.7451349","-0.2440665","-0.4917990","-0.5328457","-1.1757703"," 0.2297774"," 1.1198629","-0.2903724","-0.9264166"," 0.8519059"," 0.3119936"," 0.7260431"
"10.24_497.2955n"," 0.3897537","-0.8347402"," 0.7260887"," 0.5357281"," 1.4478089"," 1.1353100"," 0.2506322","-0.2835399","-0.0498782","-1.1435979","-0.1185797","-0.8120525"," 0.9951437"," 0.5880132"," 1.0419451"," 1.3492220","-0.6626398","-1.1393406","-1.6250574","-1.7902195"
"8.92_496.1514n"," 0.01157897"," 0.02963277","-1.49656425"," 0.20334251"," 0.86723439"," 0.82586636"," 1.45473589"," 1.31950488"," 1.42180345"," 0.38947716","-0.13636370","-2.70475788","-0.53234563","-1.03599236"," 0.40262083","-0.12382926"," 0.06453081","-0.52201630","-0.14173903","-0.29671961"
"10.43_495.5046n"," 0.03553098"," 0.50731457"," 0.32759907","-0.64994746"," 0.66596640"," 1.38070453"," 0.73835995"," 0.34501199"," 1.34087718"," 0.88031657","-0.73935500","-2.12312628","-1.00218552","-1.31181657","-0.02221156"," 0.89423008"," 0.43899163","-0.63449800"," 0.66314199","-1.73490456"
"9.71_494.5665m/z"," 1.476004811"," 0.995359043"," 1.189651650"," 0.726269196"," 0.728314477","-0.188025702","-0.890463348","-0.316278574","-0.008908615","-1.773245697","-0.619316904"," 0.538358036"," 1.315137792","-0.502316193"," 0.533289185"," 0.303146591"," 0.075917900","-0.935478672","-0.357315775","-2.290099200"
"9.22_493.2865m/z","-0.91020626","-1.26499600"," 0.16774163","-0.20747492","-1.40046339","-2.07598354"," 0.07504717"," 0.10463029","-1.02822058"," 0.80208033","-0.59323159"," 1.23756772"," 0.54214374"," 1.59086582"," 0.17412748","-0.45518454"," 1.21729064"," 1.36663473"," 0.31364975"," 0.34398153"
"8.18_493.2759m/z"," 1.5222546","-0.4545606"," 0.6960824"," 0.7819703"," 0.4709705","-2.2581484","-0.6005375","-0.4230529","-0.9323783","-0.8191648","-0.5544029"," 1.1497944"," 1.6760205"," 0.2845309"," 0.8998844"," 0.7800867","-0.8339178","-0.5053505"," 0.1529568","-1.0330380"
"9.68_493.2737m/z","-2.62492694","-0.26817592","-0.10212212","-0.36595244"," 1.11140691","-0.57429014"," 0.79308124"," 1.19393569"," 0.99022248","-0.26674849","-1.83378874","-0.40627192","-0.34371973","-0.58721040"," 0.21764119"," 0.65090312"," 1.51709834","-0.03826832"," 0.56411627"," 0.37306993"
"9.64_489.4020m/z","-0.322172368"," 1.659344391","-0.815215016","-0.404362256"," 0.893594958"," 1.161063387","-1.375116902","-1.032302652"," 1.552813138"," 0.004324859","-0.761670888","-0.287447898","-0.136965721"," 2.063653341"," 0.663146188","-0.825309530","-0.186990353","-0.070202189","-0.650551367","-1.129633124"
"11.51_489.3387n"," 0.316289176","-0.046968306"," 0.003570277"," 0.620352188"," 0.349475518","-0.138038762","-0.767763032"," 0.521476685"," 0.900428041","-0.678642644"," 0.939702314"," 2.489286796"," 0.814334046","-1.566579700","-0.740025659","-0.834884569","-0.361177923"," 0.922493874","-1.208795606","-1.534532715"
"8.57_489.3386m/z"," 0.32529674"," 0.97349538"," 1.43558524","-0.06760948"," 1.35848060","-0.02848299"," 0.38627738"," 1.54248625"," 0.26354431"," 0.10746893","-1.33079269"," 0.07352950"," 0.51698148","-1.70777380"," 0.17469292","-0.44810405","-0.93011915"," 0.34328116","-0.86721579","-2.12102194"
"7.48_488.2997m/z","-0.3874095"," 0.3545293"," 1.4644791","-0.6054034"," 0.9061846","-2.3135374","-1.5656117"," 0.7055352"," 1.9120548"," 0.8385680","-0.1063640","-0.6029819"," 0.5749851","-0.1867881","-0.8154921","-0.7971760","-0.4316497"," 0.1297312"," 0.6337447"," 0.2926018"
"10.36_487.2403m/z","-0.765690952","-0.626334392","-1.312483004","-0.223781490","-0.746163807"," 0.005422516"," 0.531652591"," 0.442366716"," 1.995669726","-1.451581225"," 0.463745213","-0.495306980","-0.878138360"," 0.413104781"," 0.002616440"," 0.637031125"," 2.649292675","-0.519740157"," 0.038010489","-0.159691906"
"11.05_485.3278m/z"," 0.8144282"," 0.1549204"," 1.3716341"," 0.4247229"," 0.4992192"," 1.0058398"," 0.7790850"," 0.3156615"," 0.2746974"," 0.2708232"," 1.0784413"," 1.6413232","-0.9555431","-1.2130861","-1.3251147","-0.7589689","-1.0698197","-0.3972574","-1.3513476","-1.5596586"
"10.26_485.2769m/z"," 1.64826383","-0.63933334"," 0.42864040","-0.59075418"," 0.52848298"," 0.89188481","-0.08388017","-0.24969401"," 1.12321610","-0.50672848"," 0.81903107","-0.05059760"," 0.43405727","-1.12868154","-0.56052870"," 0.02237374"," 1.99301428","-0.82990725","-2.00550997","-1.24334923"
"8.80_482.3249m/z","-0.71573397","-0.14879147","-0.04846135"," 0.91505333","-0.91415679","-0.41341764","-0.37181496","-1.73178501","-1.66791300"," 0.92781112","-0.42901864","-0.18979660","-1.16669720"," 1.32068705"," 0.97065717"," 0.01158267"," 1.27972229","-0.25434999"," 0.85494986"," 1.77147311"
"9.57_482.3247m/z","-0.52988118","-0.26238425","-2.37324794","-0.39558588","-0.29824078"," 0.39311591"," 0.59980807"," 0.65347586"," 0.25586613"," 1.24055337","-0.08098083","-2.51778815"," 0.04182528","-0.35685766","-0.06215965"," 0.39950381"," 0.77608444"," 0.13691960"," 1.45007106"," 0.92990279"
"8.24_481.0104m/z"," 0.48637355","-1.99932407","-1.48669433","-1.57713889"," 0.82233160","-0.03603667"," 0.73821959"," 0.56609812"," 0.44408375","-0.58773798","-1.47728045","-1.03896263","-0.03459459"," 0.36700840"," 0.29776201"," 0.69764876"," 1.17897328"," 0.96593668"," 0.45798249"," 1.21535138"
"8.55_480.3083m/z","-0.08655534"," 0.47418714"," 1.58779147"," 1.34719741","-0.60377394","-0.11781246","-0.01945647","-1.42106384","-1.07678426"," 1.02969320","-0.49314168"," 0.25275448","-1.64651234"," 0.70906436"," 0.56105048","-0.80925589","-0.15747986","-1.61217145"," 0.52570470"," 1.55656430"
"9.22_479.3029n","-0.21672797","-0.23263114","-2.12915732","-0.09613665"," 0.82861550"," 1.15211376"," 1.01614148"," 0.99674772"," 1.11329967"," 1.35632796","-0.89585783","-2.19013373","-0.62415731","-0.95505658"," 0.38274543"," 0.01725690","-0.07725292"," 0.29159700"," 0.31022070","-0.04795466"
"8.75_479.2638m/z","-0.712222426","-0.823982178","-2.363634351","-0.847498222"," 0.678867806","-0.018808637"," 0.506897594"," 0.032338235"," 0.493386058"," 0.771857175","-0.373118232","-2.227159053"," 0.005548972","-0.131746059"," 0.910842688"," 0.816410373"," 0.153082611"," 1.225677990"," 0.966634046"," 0.936625610"
"7.98_479.2615m/z"," 0.60275756","-0.02893936"," 1.07377870"," 0.05715880"," 0.66641220","-1.07871428","-0.86244138"," 0.65863636","-2.62419150","-1.31557123","-0.43681645"," 1.27273706"," 1.04988815"," 0.89108400"," 0.54909526"," 0.07293755","-1.32262630"," 0.14839163"," 0.53204900"," 0.09437424"
"8.09_479.2454m/z","-1.4350697","-0.9295045"," 0.4942766"," 0.2879745","-0.4574125"," 0.7374192","-0.5423638","-1.1746705","-0.1212397"," 0.8920622"," 0.5448061"," 0.9178447","-0.5958897"," 0.8065094","-0.9398692"," 0.6351472"," 2.4507358","-0.9477900","-1.3069339"," 0.6839679"
"5.66_479.2445m/z","-0.114361426"," 0.505450275","-0.411681943"," 1.324775992","-0.317251133","-2.350060223","-0.158302579"," 0.902997036"," 0.485323702","-2.365378427","-0.028464059"," 0.905200723","-0.321724317"," 1.287502166"," 0.235409091"," 1.119089377"," 0.306665409","-0.421398185"," 0.009191803","-0.592983280"
"10.11_478.2537n"," 1.94152913","-0.15894538","-2.08517206","-0.01243258"," 0.55053686"," 1.22208786"," 0.65041371"," 0.63220081"," 0.12074073","-0.02380837"," 0.47145838"," 0.16245278","-1.09379018","-0.26987908"," 0.09158098"," 0.06483569","-2.55702137"," 0.28518919","-0.18633507"," 0.19435797"
"9.12_477.7728m/z"," 1.32379798"," 0.70716035"," 1.78174780"," 1.40285618","-0.97781136"," 0.12976241"," 0.46687440"," 0.46609695","-0.35619940"," 0.32253651","-0.00434670","-0.29370181","-1.59865728"," 0.05601267"," 0.28552638","-0.50780718","-0.30668870","-2.47303844"," 0.37160963","-0.79573039"
"9.40_477.2995m/z"," 1.37754817","-0.05780530","-0.52682760","-1.23423021","-0.91230457","-0.36798045"," 0.63686405","-0.20491285","-0.99266284","-1.60866960"," 1.46753238"," 0.52464903"," 0.24034366","-0.41112734"," 0.37953826"," 2.24599200"," 0.97927291"," 0.05542749","-0.45014142","-1.14050577"
"8.63_477.2161n","-1.22138058","-0.60403688","-1.59113529","-1.06897781","-0.79735265","-0.64070819","-0.29595569","-0.83190562","-0.68428850","-0.06172936"," 0.67732264","-1.16697677"," 0.37237060"," 0.86717108"," 0.93741404"," 1.22659274"," 1.05743623"," 1.07725900"," 1.27545865"," 1.47342234"
"10.36_477.2090n"," 1.19972750"," 0.09050187"," 1.78762664"," 0.55002703","-2.50774446"," 0.17254295","-1.63846244"," 0.36472614","-0.08227380"," 0.28644746","-0.18194220"," 0.09043804"," 0.43581286","-0.50021234"," 0.69944627","-1.34699639","-0.94075920"," 0.91049504"," 0.03709295"," 0.57350609"
"8.70_475.3333n","-1.27067572","-0.39460399"," 0.92901202"," 0.93653238","-0.45266747","-0.47708579","-0.73605506","-0.83483609","-0.27049522"," 1.41287171","-0.02494182","-0.41683943","-2.16362622"," 0.22438187"," 0.19168453"," 1.20524860"," 1.90984263","-0.56449075","-0.33305633"," 1.12980014"
"8.30_475.3170m/z","-0.39302730"," 0.03505536"," 0.09003739","-1.29788858"," 2.48335279","-0.66258738"," 1.44014736"," 0.77978737"," 0.70462717"," 0.40267734","-0.30640579","-0.49451139","-1.41341639","-1.54411058"," 0.01432070","-0.66661610"," 0.01239075"," 0.54015647"," 1.06262148","-0.78661067"
"8.63_475.2712n","-1.1150293","-0.2926388","-2.0066408","-0.7098384","-0.4373191","-0.4437154","-0.3293062","-0.5826505","-0.3816344","-0.1161347"," 0.5721752","-1.9466703"," 0.5101246"," 0.8597514"," 0.9166529"," 0.9152681"," 0.9505812"," 1.0794398"," 1.2022583"," 1.3553264"
"8.50_475.2707n","-1.2643647","-0.3701706","-1.6405339","-0.7263908","-0.5806485","-0.6964762","-0.7092148","-0.8517568","-0.5669887","-0.1974337"," 0.5819451","-1.2906257"," 0.3257499"," 1.0125440"," 1.0350586"," 0.9597645"," 1.0467140"," 0.9231686"," 1.3842182"," 1.6254413"
"9.22_475.2147m/z","-0.15009977","-0.57188750","-2.21181757","-0.09018176"," 0.68914251"," 0.86201706"," 1.02726623"," 0.89306020"," 1.29620448"," 1.43754470","-0.81978214","-2.14637127","-0.44039993","-0.87706315"," 0.27003102"," 0.33097644","-0.16113333"," 0.64431038"," 0.19180650","-0.17362312"
"6.98_474.2515m/z"," 0.9170784"," 1.1722115"," 0.3594482"," 2.0443759","-0.1669601","-0.4665759","-1.1076709","-0.7898943"," 1.0039325","-1.5209651","-0.1082476","-0.1127840","-1.1865305","-0.2621439","-0.5181084","-0.5167152"," 0.5565497"," 1.4179076","-1.4634288"," 0.7485210"
"8.38_473.3270n","-1.83937075","-0.25022914","-1.49561136"," 0.03957338","-0.33552649"," 0.17301156","-0.25348254","-1.00223204"," 0.28352461"," 1.12859839","-0.01970569","-0.96383621","-1.20975085"," 0.16070303"," 1.28495897"," 1.20557163"," 0.42825032","-0.44498326"," 1.49207566"," 1.61846079"
"7.41_473.1619m/z"," 0.48737670","-0.53609809","-0.15195814"," 1.19728458","-0.78384583"," 0.38424060"," 1.21069325","-2.66839725"," 0.21033743"," 0.79551199"," 1.39090857","-0.14731278","-0.56812252"," 0.62219941"," 0.69872440"," 0.05201191"," 0.70287812","-0.63270838","-0.69625998","-1.56746397"
"9.76_469.1360m/z","-0.52391847","-1.90619890","-0.29129699","-1.90148957","-0.45340717"," 0.34619553"," 0.97298975"," 1.00646414","-0.58062851","-0.01979739"," 0.31810796","-0.97009090","-0.91400806","-0.23419326"," 1.67145228"," 0.57555964"," 1.39849110"," 0.47457496"," 1.22218795","-0.19099408"
"10.53_467.3608m/z"," 0.31601769","-0.52775512"," 0.08666095","-0.01347174","-0.08527078","-0.65666410","-2.13316811"," 0.29858191"," 2.48272138","-0.52194142"," 1.38505253"," 0.35477956"," 1.04684336"," 0.05846892"," 0.55301086","-0.67104735","-1.67754783","-0.42888920","-0.24371243"," 0.37733091"
"10.31_467.2945m/z"," 0.124146027"," 0.398454821"," 1.176478458"," 0.219479556"," 1.146065426","-0.515937774","-0.133189492","-0.067839339"," 0.193169087","-2.087513680"," 0.318693303"," 1.090110529"," 0.973530770"," 0.509440622"," 0.968277036","-0.003459856","-1.119906899"," 0.420160262","-1.720222564","-1.889936294"
"8.63_467.2634m/z"," 0.817570042"," 0.090512742"," 0.983997377"," 1.744182220"," 0.525784288"," 0.510774190"," 0.781548711","-0.592011163"," 0.172297669","-0.357817763"," 0.114462262","-0.305880993"," 0.230297933","-2.162173449","-0.374083430","-0.004500448"," 1.373719144","-0.201301667","-1.398135482","-1.949242183"
"9.37_467.2083m/z","-0.16663145"," 0.06178750","-0.12688596"," 0.67322529"," 0.54007591","-0.41534099","-1.20179402","-1.23679250","-1.19451631","-2.42126210"," 1.38865679"," 0.82805397"," 1.28735922"," 1.50666175"," 0.86832164"," 0.19320772"," 0.21641943","-0.02731879","-0.60149715","-0.17172994"
"7.77_465.2462m/z"," 1.33146248","-0.22487539"," 0.70497949"," 0.37751023"," 0.18334079","-0.19560682"," 0.33629896"," 0.10428580","-2.29666530","-1.70105503"," 0.44965067"," 1.14645171"," 1.73562988","-0.06714327"," 0.78354585"," 0.06043698","-0.40534755","-0.32934728","-0.37949746","-1.61405475"
